iso3	name	iso2	region	sub-region	intermediate-region	time	totalPopulation	fertilityRate	lifeExpectancy	childMortality	youthFemaleLiteracy	youthMaleLiteracy	adultLiteracy	GDP_PC	accessElectricity	agriculturalLand	agricultureTractors	cerealProduction	fertilizerHa	co2	greenhouseGases	co2_PC	pm2.5_35	battleDeaths
KHM	Cambodia	KH	Asia	South-eastern Asia	""	1995	10656138	4.685	55.189	119.1				341.89141		45700	1190	3502700	2.64865	1551.141	20790.181	0.14556	7.66993	694
KHM	Cambodia	KH	Asia	South-eastern Asia	""	1996	10982917	4.504	55.653	119.8				351.28213		45800	1190	3468563	2.10811	1617.147	19023.223	0.14724		788
KHM	Cambodia	KH	Asia	South-eastern Asia	""	1997	11298600	4.325	56.212	119.6				355.14861		45800	1227	3457340	5.91892	1540.14	19550.569	0.13631		415
KHM	Cambodia	KH	Asia	South-eastern Asia	""	1998	11600508	4.146	56.862	117.6	71.07159	81.84629	67.33503	362.09975	18.67	46300	1540	3558381	2.05946	1950.844	125316.384	0.16817		243
KHM	Cambodia	KH	Asia	South-eastern Asia	""	1999	11886458	3.971	57.604	113.5				398.28819	8.8727	46400	1855	4136174		1895.839	54731.98	0.1595		
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2000	12155239	3.805	58.432	106.3				431.20229	16.6	47700	2166	4183064		1976.513	42118.313	0.16261	6.97639	
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2001	12405408	3.654	59.335	96.7				453.96902	15.44084	48900		4284605		2251.538	63995.784	0.1815		
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2002	12637727	3.521	60.283	86.7				474.94103	18.7394	50000		3971406	6.93728	2207.534	108594.633	0.17468		
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2003	12856163	3.406	61.241	77.9				506.58302	19.3	51000		5025548	5.48375	2379.883	105986.662	0.18512		
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2004	13066469	3.309	62.186	70.8	78.896	87.92011	73.60995	549.96977	25.30695	52300		4426949	6.81228	2445.889	178379.097	0.18719		
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2005	13273354	3.227	63.088	64.8				613.13333	20.5	53560		6233960	10.45766	2775.919	101252.49	0.20913	9.40935	
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2006	13477709	3.155	63.927	59.9				668.87649	31.8314	53550		6641061	10.31952	2999.606	102119.769	0.22256		
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2007	13679962	3.086	64.697	55.6				726.28698	35.08601	53550		7250000	10.15841	3465.315	197112.044	0.25331		
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2008	13883834	3.018	65.394	51.5	85.53457	89.38368	76.87129	763.5085	26.4	53550		7787338	9.86945	3898.021	120478.859	0.28076		
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2009	14093604	2.947	66.014	47.7	85.85159	88.35612	76.13796	752.79648	41.61102	53550		8509896	13.25331	4679.092	87674.94679	0.332		
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2010	14312212	2.875	66.56	44				785.50228	31.1	54550		9018589	15.41333	5126.466	126272.19759	0.35819	10.72806	
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2011	14541423	2.804	67.043	40.6				827.77701	48.19866	54550		9496000	20.06481	5218.141	126838.75992	0.35885	9.95915	10
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2012	14780454	2.739	67.48	37.7				873.94928	51.52984	54550		10241849	27.25512	5456.496	127399.58693	0.36917	10.52061	
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2013	15026332	2.682	67.888	35.3				922.89021	54.88514	54550		10317000	24.75411	5603.176		0.37289	7.58933	
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2014	15274503	2.633	68.273	33.3	90.37226	89.92461	78.05509	972.74273	56.1	54550		9874000	27.72928	6684.941		0.43765	7.64027	
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2015	15521436	2.593	68.637	31.6	92.57328	91.86412	80.52649	1024.62136	68.8477	55660		9735000	29.89967	8628.451		0.55591	0	
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2016	15766293	2.559	68.977	30.1				1079.63054	76.62668	55660		10615000	21.62355	9919.235		0.62914	0	
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2017	16009414	2.53	69.289	28.8				1135.84434	89.07	55660		11100000	30.52586				0	
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2018	16249798	2.503	69.57	27.6				1202.62486	91.83401	55660		11251546	34.27583					
KHM	Cambodia	KH	Asia	South-eastern Asia	""	2019	16486542	2.478	69.823	26.6				1268.9716	93									
KIR	Kiribati	KI	Oceania	Micronesia	""	1960	41202	6.788	47.061															
KIR	Kiribati	KI	Oceania	Micronesia	""	1961	42229	6.803	47.557							390	2			7.334		0.17367		
KIR	Kiribati	KI	Oceania	Micronesia	""	1962	43281	6.784	48.071							390	2			11.001		0.25418		
KIR	Kiribati	KI	Oceania	Micronesia	""	1963	44338	6.728	48.601	179.9						430	6			18.335		0.41353		
KIR	Kiribati	KI	Oceania	Micronesia	""	1964	45399	6.634	49.145	172.8						430	6			18.335		0.40386		
KIR	Kiribati	KI	Oceania	Micronesia	""	1965	46429	6.501	49.697	165.9						430	10			11.001		0.23694		
KIR	Kiribati	KI	Oceania	Micronesia	""	1966	47434	6.329	50.25	159.6						430	10			11.001		0.23192		
KIR	Kiribati	KI	Oceania	Micronesia	""	1967	48417	6.125	50.796	153.7						380	10			22.002		0.45443		
KIR	Kiribati	KI	Oceania	Micronesia	""	1968	49363	5.902	51.327	148.4						380	10			33.003		0.66858		
KIR	Kiribati	KI	Oceania	Micronesia	""	1969	50267	5.673	51.837	143.4						380	10			11.001		0.21885		
KIR	Kiribati	KI	Oceania	Micronesia	""	1970	51151	5.457	52.323	139.1				2393.93704		380	9			22.002		0.43014		
KIR	Kiribati	KI	Oceania	Micronesia	""	1971	51980	5.273	52.782	135.1				2301.8092		380	9			29.336		0.56437		
KIR	Kiribati	KI	Oceania	Micronesia	""	1972	52780	5.13	53.218	131.7				2540.74651		380	9			25.669		0.48634		
KIR	Kiribati	KI	Oceania	Micronesia	""	1973	53553	5.034	53.633	129				3027.67127		380	13			36.67		0.68474		
KIR	Kiribati	KI	Oceania	Micronesia	""	1974	54333	4.985	54.027	126.9				4336.13389		380	13			33.003		0.60742		
KIR	Kiribati	KI	Oceania	Micronesia	""	1975	55114	4.978	54.399	125.2				4503.14543		380	14			33.003		0.59881		
KIR	Kiribati	KI	Oceania	Micronesia	""	1976	55924	4.999	54.748	123.8				3249.96882		380				33.003		0.59014		
KIR	Kiribati	KI	Oceania	Micronesia	""	1977	56764	5.031	55.074	122.9				3054.18476		380				22.002		0.3876		
KIR	Kiribati	KI	Oceania	Micronesia	""	1978	57618	5.058	55.382	122.2				3040.79866		380				22.002		0.38186		
KIR	Kiribati	KI	Oceania	Micronesia	""	1979	58461	5.072	55.679	121.8				2649.75417		380				25.669		0.43908		
KIR	Kiribati	KI	Oceania	Micronesia	""	1980	59301	5.07	55.971	121.2				2181.002		380				29.336	30.02582	0.4947		
KIR	Kiribati	KI	Oceania	Micronesia	""	1981	60104	5.051	56.266	120.5				2080.72745		380				29.336	55.38105	0.48809		
KIR	Kiribati	KI	Oceania	Micronesia	""	1982	60887	5.022	56.569	119.6				2194.41189		380				25.669	38.71829	0.42158		
KIR	Kiribati	KI	Oceania	Micronesia	""	1983	61733	4.988	56.886	118.2				2147.02456		380				22.002	40.57657	0.35641		
KIR	Kiribati	KI	Oceania	Micronesia	""	1984	62744	4.952	57.221	116.5				2214.64368		390				22.002	33.8164	0.35066		
KIR	Kiribati	KI	Oceania	Micronesia	""	1985	63986	4.912	57.579	114.2				2021.3109		390				22.002	39.13897	0.34386		
KIR	Kiribati	KI	Oceania	Micronesia	""	1986	65505	4.871	57.962	111.1				1958.12091		390				18.335	34.08497	0.2799		
KIR	Kiribati	KI	Oceania	Micronesia	""	1987	67248	4.829	58.366	107.7				1732.5263		390				22.002	34.65854	0.32718		
KIR	Kiribati	KI	Oceania	Micronesia	""	1988	69089	4.784	58.783	103.7				1841.07196		390				22.002	40.66983	0.31846		
KIR	Kiribati	KI	Oceania	Micronesia	""	1989	70853	4.738	59.209	99.5				1734.89145		390				22.002	39.28764	0.31053		
KIR	Kiribati	KI	Oceania	Micronesia	""	1990	72400	4.688	59.636	95.5				1683.05766		390				22.002	39.77993	0.3039	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	1991	73692	4.635	60.053	91.7				1653.54957		390				22.002	44.20635	0.29857		
KIR	Kiribati	KI	Oceania	Micronesia	""	1992	74766	4.576	60.455	88.6				1644.09309		390				25.669	40.95903	0.34332		
KIR	Kiribati	KI	Oceania	Micronesia	""	1993	75716	4.512	60.837	85.9				1637.58193		370				29.336	41.22355	0.38745		
KIR	Kiribati	KI	Oceania	Micronesia	""	1994	76670	4.445	61.198	83.6				1645.08845		370				29.336	39.43625	0.38263		
KIR	Kiribati	KI	Oceania	Micronesia	""	1995	77723	4.374	61.539	81.5				1622.80061		370				29.336	40.15919	0.37744	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	1996	78903	4.304	61.866	79.4				1625.62526		370				29.336	42.2303	0.3718		
KIR	Kiribati	KI	Oceania	Micronesia	""	1997	80187	4.235	62.188	77.3				1626.25474		370				29.336	43.71524	0.36584		
KIR	Kiribati	KI	Oceania	Micronesia	""	1998	81556	4.17	62.509	75.3				1703.80601		340				29.336	39.10634	0.3597		
KIR	Kiribati	KI	Oceania	Micronesia	""	1999	82972	4.11	62.829	73.1				1648.9638		340				29.336	40.42354	0.35357		
KIR	Kiribati	KI	Oceania	Micronesia	""	2000	84396	4.058	63.144	71				1722.46242		340				33.003	42.69883	0.39105	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2001	85849	4.015	63.446	69.1				1668.40802		340				29.336	43.93295	0.34172		
KIR	Kiribati	KI	Oceania	Micronesia	""	2002	87305	3.979	63.731	67.5				1702.72019		340				40.337	44.79381	0.46202		
KIR	Kiribati	KI	Oceania	Micronesia	""	2003	88835	3.95	63.995	66.4				1706.96807		340				44.004	44.63507	0.49535		
KIR	Kiribati	KI	Oceania	Micronesia	""	2004	90499	3.927	64.242	65.9				1648.28087		340				47.671	46.23068	0.52676		
KIR	Kiribati	KI	Oceania	Micronesia	""	2005	92325	3.909	64.478	65.8				1695.68383	69.67641	340				58.672		0.63549	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2006	94343	3.895	64.712	65.9				1658.59508	68.8	340				66.006		0.69964		
KIR	Kiribati	KI	Oceania	Micronesia	""	2007	96527	3.883	64.953	66.1				1654.05593	67.47807	340				58.672	51.37582	0.60783		
KIR	Kiribati	KI	Oceania	Micronesia	""	2008	98761	3.872	65.208	66				1582.82972	69.90923	340				66.006		0.66834		
KIR	Kiribati	KI	Oceania	Micronesia	""	2009	100930	3.859	65.48	65.4				1561.24762	64.19	340				55.005	52.69912	0.54498		
KIR	Kiribati	KI	Oceania	Micronesia	""	2010	102927	3.843	65.769	64.5				1516.81187	63.16774	340				58.672		0.57004	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2011	104728	3.822	66.072	63.2				1514.49792	77.28419	340				55.005		0.52522	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2012	106370	3.796	66.381	61.9				1561.4003	79.78873	340				51.338		0.48264	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2013	107890	3.765	66.69	60.5				1604.28497	82.3174	340				51.338		0.47584	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2014	109391	3.73	66.995	58.9				1571.23036	84.86616	340				58.672		0.53635	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2015	110930	3.692	67.291	57.4				1710.65641	90.55818	340				62.339		0.56197	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2016	112524	3.651	67.577	55.8				1773.02779	93.63701	340				66.006		0.58659	0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2017	114158	3.61	67.851	54.1				1763.23	98.6	340							0	
KIR	Kiribati	KI	Oceania	Micronesia	""	2018	115847	3.569	68.116	52.5				1777.7145	99.22226	340								
KIR	Kiribati	KI	Oceania	Micronesia	""	2019	117606	3.53	68.369	50.9				1790.47993	100									
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1960	51199													11.001		0.21487		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1961	51196									200	167		73.5	22.002		0.42976		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1962	50961									200	170		84	14.668		0.28783		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1963	50529									200	199		84	18.335		0.36286		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1964	49928									200	172		105	18.335		0.36723		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1965	49209									200	176		120	22.002		0.44711		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1966	48351									200	174		120	22.002		0.45505		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1967	47388									200	174		125	22.002		0.46429		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1968	46399									200	172		175	33.003		0.71129		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1969	45529									180	172		237.5	25.669		0.56379		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1970	44878									150	195		262.5	25.669	64.77252	0.57197		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1971	44489									150	206		237.5	29.336	63.48485	0.6594		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1972	44318	3.5		68.5						150	204		425	29.336	75.85264	0.66194		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1973	44304			65.8						150	190		450	29.336	75.5177	0.66215		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1974	44322			63.4						150	185		462.5	36.67	71.39879	0.82735		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1975	44271			61.1						150	180		337.5	33.003	87.73155	0.74548		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1976	44140			59						150	175		250	36.67	80.74142	0.83077		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1977	43944			57				4300.77809		150	170		262.5	36.67	85.48424	0.83447		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1978	43703			54.9				4493.57831		150	165		262.5	33.003	82.05029	0.75517		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1979	43452			52.6				4862.91503		150	160		262.5	36.67	76.38469	0.84392		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1980	43201			50.2				5303.98938		150	155		262.5	51.338	77.95054	1.18835		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1981	42963			47.6				5415.87373		150	150		300	55.005	122.38182	1.28029		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1982	42733	3.3	63.95122	44.9				5474.84782		140	145		300	66.006	136.27456	1.54461		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1983	42477			42.2				5573.20629		140	140		300	51.338	137.26509	1.20861		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1984	42198			39.7				6107.43123		130	135		337.5	51.338	135.05077	1.2166		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1985	41874			37.5				6680.91745		130	130		350	51.338	108.61238	1.22601		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1986	41479			35.5				7476.79329		120	125		362.5	58.672	100.69614	1.4145		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1987	41041	2.8	65.95122	33.9				8051.5701		120	120		362.5	55.005	100.98586	1.34025		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1988	40633			32.5				8882.66266		120	115		237.5	66.006	109.46458	1.62444		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1989	40354			31.4				9434.19265		120	110		115.5	66.006	102.93773	1.63567		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1990	40260			30.5				9917.42346		120	105		110.25	106.343		2.64141		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1991	40381			29.8				9703.33132		120	100		137.5	106.343		2.63349		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1992	40691	2.6	67.95122	29.3				10040.48442		120	95		137.5	110.01		2.70355		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1993	41141			28.8				10606.14025		120	90		137.5	113.677		2.76311		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1994	41618			28.4				11040.44211		100	85		227.14286	121.011		2.90766		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1995	42077			27.9				11507.84618		100	80		189.57143	128.345		3.05024		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1996	42472			27.3				12066.95186		90	150		221.16667	132.012		3.10821		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1997	42857	2.4	70.03634	26.6				12774.59753		90	150		283.33333	143.013		3.33698		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1998	43225			25.8				12604.18938		90	150		283.33333	150.347		3.47824		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	1999	43622			24.8				12891.62682		100	155		242.85714	161.348		3.69878		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2000	44083			23.8				14030.45876	94.86718	95	145		242.85714	172.349		3.90965		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2001	44602			22.7				14603.50052	93.53	93	141		242.85714	176.016		3.94637		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2002	45168	2.107	71.33659	21.6				14617.73553	95.52306	81	137		7.85714	198.018		4.38403		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2003	45749			20.7				13864.42296	95.83739	81	133		7.85714	198.018		4.32836		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2004	46323			19.8				14239.83017	96.14108	80.3	129		7.85714	212.686		4.59137		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2005	46852			19.1				15449.33875	96.43311	50	125		13.8539	198.018		4.22646		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2006	47333			18.6				15774.01831	96.716	50.1	82		22.61307	201.685		4.26098		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2007	47769			18.1				15723.91972	96.99585	50.9	22		12.53133	216.353		4.52915		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2008	48178			17.9				16544.81749	97.27888	51	22		20.5	216.353		4.4907		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2009	48599			17.6				15737.57943	97.57133	55			12.75	223.687		4.60271		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2010	49011			17.5				15510.19915	99.94723	57			11.33333	220.02		4.4892		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2011	49442			17.4				15656.11411	100	60			10.4	231.021		4.67257		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2012	49881			17.4				15172.57529	100	60			10.4	220.02		4.4109		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2013	50328			17.3				15847.40602	100	60			0.006	223.687		4.44458		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2014	50776			17.1				16694.77417	100	60			23.048	231.021		4.54981		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2015	51204			16.9				16726.35927	100	60			5.276	234.688		4.58339		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2016	51629			16.6				17057.5298	100	60			7.51	238.355		4.61669		
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2017	52036			16.2				16589.46658	100	60			5.234					
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2018	52438			15.8				16943.63571	100	60			5.176					
KNA	Saint Kitts and Nevis	KN	Americas	Latin America and the Caribbean	Caribbean	2019	52834			15.4				17294.70457	100									
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1960	25012374	6.095	55.41554	112.2				932.04173						12552.141		0.50184		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1961	25765673	5.929	56.01498	106.6				967.54837		21130	24	6629757	155.49139	14462.648		0.56131		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1962	26513030	5.738	56.51232	101.7				976.9011		20810	24	5902917	157.65766	17278.904		0.65171		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1963	27261747	5.533	56.97061	96.8				1035.77333		21000	24	6377585	172.06567	21103.585		0.77411		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1964	27984155	5.325	57.44093	92				1104.62915		21910	30	7380506	172.49737	22218.353		0.79396		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1965	28704674	5.125	57.96829	87				1155.71408		22780	35	7212458	155.55525	25005.273		0.87112		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1966	29435571	4.941	58.57517	81.8				1262.19119		23150	40	8041079	193.53864	30014.395		1.01966		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1967	30130983	4.772	59.24146	76.5				1345.01731		23360	34	7453095	221.53506	35151.862		1.16664		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1968	30838302	4.617	59.94461	71.1				1487.18772		23430	68	7156833	220.0828	37242.052		1.20766		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1969	31544266	4.474	60.67502	66				1665.61264		23370	100	8375894	247.95408	42522.532		1.34803		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1970	32240827	4.53	62.16341	61.2				1793.44929		23240	61	8034292	261.45007	53783.889	88641.352	1.66819		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1971	32882704	4.54	62.6122	57				1943.87741		22990	183	7968165	280.31865	58616.995	89248.78	1.78261		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1972	33505406	4.12	63.00976	53.3				2045.3822		22700	212	7979340	307.84316	60336.818	91340.252	1.80081		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1973	34103149	4.07	63.40732	50.4				2308.91828		22710	293	8056924	361.38138	73094.311	107014.039	2.14333		
KOR	Korea, Republic of	KR	Asia	Eastern Asia	""	1974	34692266	3.77	63.80488	47.9				2485.60112		22680	388	8281408	408.8641	75686.88	112906.55	2.18166		
